## Groundwater Waterlevel Information
##
## Recorded on              December 25, 2023
##
site_id	site_no	agency_cd	coop_site_no	cdwr_id	lev_va	lev_acy_cd	lev_dtm	lev_dt	lev_tm	lev_tz_cd	lev_dt_acy_cd	lev_str_dt	lev_status_cd	lev_meth_cd	lev_agency_cd	lev_src_cd	lev_web_cd
414934121332101	414934121332101	USGS			60.30	2	2005-04-04 22:23 UTC	2005-04-04	14:23	PST	m	2005-04-04 14:23		V	USGS	S	Y
414934121332101	414934121332101	USGS			60.25	2	2005-07-12 20:14 UTC	2005-07-12	12:14	PST	m	2005-07-12 12:14		V	USGS	S	Y
414934121332101	414934121332101	USGS			60.90	2	2005-10-04 20:45 UTC	2005-10-04	12:45	PST	m	2005-10-04 12:45		V	USGS	S	Y
414934121332101	414934121332101	USGS			61.74	2	2006-01-09 23:17 UTC	2006-01-09	15:17	PST	m	2006-01-09 15:17		V	USGS	S	Y
414934121332101	414934121332101	USGS			61.68	2	2006-04-04 19:30 UTC	2006-04-04	11:30	PST	m	2006-04-04 11:30		V	USGS	S	Y
414934121332101	414934121332101	USGS			60.69	2	2006-07-11 19:52 UTC	2006-07-11	11:52	PST	m	2006-07-11 11:52		V	USGS	S	Y
414934121332101	414934121332101	USGS			59.85	2	2006-10-17 18:03 UTC	2006-10-17	10:03	PST	m	2006-10-17 10:03		V	USGS	S	Y
414934121332101	414934121332101	USGS			60.95	2	2007-01-09 19:16 UTC	2007-01-09	11:16	PST	m	2007-01-09 11:16		V	USGS	S	Y
414934121332101	414934121332101	USGS			61.20	2	2007-04-03 18:09 UTC	2007-04-03	10:09	PST	m	2007-04-03 10:09		V	USGS	S	Y
414934121332101	414934121332101	USGS			60.24	2	2007-07-10 18:30 UTC	2007-07-10	10:30	PST	m	2007-07-10 10:30		V	USGS	S	Y
414934121332101	414934121332101	USGS			60.35	2	2007-10-02 20:49 UTC	2007-10-02	12:49	PST	m	2007-10-02 12:49		V	USGS	S	Y
414934121332101	414934121332101	USGS			61.41	2	2008-01-08 22:36 UTC	2008-01-08	14:36	PST	m	2008-01-08 14:36		V	USGS	S	Y
414934121332101	414934121332101	USGS			60.91	2	2008-07-08 18:27 UTC	2008-07-08	10:27	PST	m	2008-07-08 10:27		V	USGS	S	Y
414934121332101	414934121332101	USGS			60.23	2	2008-10-07 18:12 UTC	2008-10-07	10:12	PST	m	2008-10-07 10:12		V	USGS	S	Y
414934121332101	414934121332101	USGS			61.25	2	2009-10-06 18:16 UTC	2009-10-06	10:16	PST	m	2009-10-06 10:16		V	USGS	S	Y
415104121232901	415104121232901	USGS			27.00	0	1966-05-08 12:00 UTC	1966-05-08			D	1966-05-08		O	USGS	S	Y
415104121232901	415104121232901	USGS			28.60	0	2000-03-23 12:00 UTC	2000-03-23			D	2000-03-23		O	USGS	S	Y
415104121232901	415104121232901	USGS			28.76	2	2000-06-27 22:05 UTC	2000-06-27	14:05	PST	m	2000-06-27 14:05		S	USGS	S	Y
415104121232901	415104121232901	USGS			28.60	0	2000-10-11 12:00 UTC	2000-10-11			D	2000-10-11		O	USGS	S	Y
415104121232901	415104121232901	USGS			27.86	2	2000-10-31 20:30 UTC	2000-10-31	12:30	PST	m	2000-10-31 12:30		V	USGS	S	Y
415104121232901	415104121232901	USGS			28.55	2	2001-01-10 12:00 UTC	2001-01-10			D	2001-01-10		S	USGS	S	Y
415104121232901	415104121232901	USGS			39.22	2	2002-01-08 21:31 UTC	2002-01-08	13:31	PST	m	2002-01-08 13:31		S	USGS	S	Y
415104121232901	415104121232901	USGS			37.46	2	2002-04-02 23:24 UTC	2002-04-02	15:24	PST	m	2002-04-02 15:24		S	USGS	S	Y
415104121232901	415104121232901	USGS			36.68	2	2002-07-09 23:05 UTC	2002-07-09	15:05	PST	m	2002-07-09 15:05		S	USGS	S	Y
415104121232901	415104121232901	USGS			37.49	2	2002-10-10 18:21 UTC	2002-10-10	10:21	PST	m	2002-10-10 10:21		S	USGS	S	Y
415104121232901	415104121232901	USGS			35.64	2	2003-01-10 17:58 UTC	2003-01-10	09:58	PST	m	2003-01-10 09:58		S	USGS	S	Y
415104121232901	415104121232901	USGS			34.91	2	2003-04-16 21:34 UTC	2003-04-16	13:34	PST	m	2003-04-16 13:34		S	USGS	S	Y
415104121232901	415104121232901	USGS			36.89	2	2003-07-08 23:02 UTC	2003-07-08	15:02	PST	m	2003-07-08 15:02		S	USGS	S	Y
415104121232901	415104121232901	USGS			36.59	2	2003-10-16 22:27 UTC	2003-10-16	14:27	PST	m	2003-10-16 14:27		S	USGS	S	Y
415104121232901	415104121232901	USGS			36.83	2	2004-01-06 21:42 UTC	2004-01-06	13:42	PST	m	2004-01-06 13:42		S	USGS	S	Y
415104121232901	415104121232901	USGS			39.13	2	2004-04-27 22:38 UTC	2004-04-27	14:38	PST	m	2004-04-27 14:38		S	USGS	S	Y
415104121232901	415104121232901	USGS			37.31	2	2004-07-07 23:56 UTC	2004-07-07	15:56	PST	m	2004-07-07 15:56		S	USGS	S	Y
415104121232901	415104121232901	USGS			38.69	2	2004-10-12 22:20 UTC	2004-10-12	14:20	PST	m	2004-10-12 14:20		S	USGS	S	Y
415104121232901	415104121232901	USGS			38.65	2	2004-10-13 22:41 UTC	2004-10-13	14:41	PST	m	2004-10-13 14:41		S	USGS	S	Y
415104121232901	415104121232901	USGS			38.13	2	2005-01-04 22:09 UTC	2005-01-04	14:09	PST	m	2005-01-04 14:09		S	USGS	S	Y
415104121232901	415104121232901	USGS			38.89	2	2005-03-29 21:09 UTC	2005-03-29	13:09	PST	m	2005-03-29 13:09		S	USGS	S	Y
415104121232901	415104121232901	USGS			42.79	2	2005-07-12 20:10 UTC	2005-07-12	12:10	PST	m	2005-07-12 12:10		S	USGS	S	Y
415104121232901	415104121232901	USGS			44.41	2	2005-10-04 20:00 UTC	2005-10-04	12:00	PST	m	2005-10-04 12:00		S	USGS	S	Y
415104121232901	415104121232901	USGS			41.00	2	2006-01-10 20:45 UTC	2006-01-10	12:45	PST	m	2006-01-10 12:45		S	USGS	S	Y
415104121232901	415104121232901	USGS			39.92	2	2006-04-04 19:45 UTC	2006-04-04	11:45	PST	m	2006-04-04 11:45		S	USGS	S	Y
415104121232901	415104121232901	USGS			43.63	2	2006-07-11 19:28 UTC	2006-07-11	11:28	PST	m	2006-07-11 11:28		S	USGS	S	Y
415104121232901	415104121232901	USGS			44.54	2	2006-10-17 18:50 UTC	2006-10-17	10:50	PST	m	2006-10-17 10:50		S	USGS	S	Y
415104121232901	415104121232901	USGS			42.50	2	2007-01-09 20:28 UTC	2007-01-09	12:28	PST	m	2007-01-09 12:28		S	USGS	S	Y
415104121232901	415104121232901	USGS			42.35	2	2007-04-03 18:45 UTC	2007-04-03	10:45	PST	m	2007-04-03 10:45		S	USGS	S	Y
415104121232901	415104121232901	USGS			45.29	2	2007-07-10 19:26 UTC	2007-07-10	11:26	PST	m	2007-07-10 11:26		S	USGS	S	Y
415104121232901	415104121232901	USGS			44.06	2	2007-10-02 19:25 UTC	2007-10-02	11:25	PST	m	2007-10-02 11:25		S	USGS	S	Y
415104121232901	415104121232901	USGS			43.89	2	2007-10-04 16:55 UTC	2007-10-04	08:55	PST	m	2007-10-04 08:55		S	USGS	S	Y
415104121232901	415104121232901	USGS			41.38	2	2008-01-08 21:23 UTC	2008-01-08	13:23	PST	m	2008-01-08 13:23		S	USGS	S	Y
415104121232901	415104121232901	USGS			40.51	2	2008-04-01 19:01 UTC	2008-04-01	11:01	PST	m	2008-04-01 11:01		S	USGS	S	Y
415104121232901	415104121232901	USGS			46.40	2	2008-07-08 19:24 UTC	2008-07-08	11:24	PST	m	2008-07-08 11:24		S	USGS	S	Y
415104121232901	415104121232901	USGS			45.14	2	2008-10-07 18:49 UTC	2008-10-07	10:49	PST	m	2008-10-07 10:49		S	USGS	S	Y
415104121232901	415104121232901	USGS			41.79	2	2009-01-06 19:45 UTC	2009-01-06	11:45	PST	m	2009-01-06 11:45		S	USGS	S	Y
415104121232901	415104121232901	USGS			42.00	2	2009-04-02 18:45 UTC	2009-04-02	10:45	PST	m	2009-04-02 10:45		S	USGS	S	Y
415104121232901	415104121232901	USGS			44.75	2	2009-07-08 19:06 UTC	2009-07-08	11:06	PST	m	2009-07-08 11:06		S	USGS	S	Y
415104121232901	415104121232901	USGS			45.01	2	2009-10-06 19:02 UTC	2009-10-06	11:02	PST	m	2009-10-06 11:02		S	USGS	S	Y
415104121232901	415104121232901	USGS			42.21	2	2010-01-12 19:41 UTC	2010-01-12	11:41	PST	m	2010-01-12 11:41		S	USGS	S	Y
415104121232901	415104121232901	USGS			45.10	2	2010-04-06 19:05 UTC	2010-04-06	11:05	PST	m	2010-04-06 11:05		S	USGS	S	Y
415104121232901	415104121232901	USGS			54.15	2	2010-07-14 19:39 UTC	2010-07-14	11:39	PST	m	2010-07-14 11:39		S	USGS	S	Y
415104121232901	415104121232901	USGS			53.10	2	2010-10-05 18:35 UTC	2010-10-05	10:35	PST	m	2010-10-05 10:35		S	USGS	S	Y
415104121232901	415104121232901	USGS			53.51	2	2011-01-11 20:06 UTC	2011-01-11	12:06	PST	m	2011-01-11 12:06		S	USGS	S	Y
415104121232901	415104121232901	USGS			53.81	2	2011-04-05 20:15 UTC	2011-04-05	12:15	PST	m	2011-04-05 12:15		S	USGS	S	Y
415104121232901	415104121232901	USGS			51.96	2	2011-07-12 20:23 UTC	2011-07-12	12:23	PST	m	2011-07-12 12:23		S	USGS	S	Y
415104121232901	415104121232901	USGS			50.92	2	2011-10-04 19:07 UTC	2011-10-04	11:07	PST	m	2011-10-04 11:07		S	USGS	S	Y
415104121232901	415104121232901	USGS			53.58	2	2012-01-10 19:59 UTC	2012-01-10	11:59	PST	m	2012-01-10 11:59		S	USGS	S	Y
415104121232901	415104121232901	USGS			54.07	2	2012-04-03 21:05 UTC	2012-04-03	13:05	PST	m	2012-04-03 13:05		S	USGS	S	Y
415104121232901	415104121232901	USGS			52.67	2	2012-07-06 21:29 UTC	2012-07-06	13:29	PST	m	2012-07-06 13:29		S	USGS	S	Y
415104121232901	415104121232901	USGS			52.47	2	2012-10-02 21:58 UTC	2012-10-02	13:58	PST	m	2012-10-02 13:58		S	USGS	S	Y
415104121232901	415104121232901	USGS			53.41	2	2013-01-08 21:00 UTC	2013-01-08	13:00	PST	m	2013-01-08 13:00		S	USGS	S	Y
415104121232901	415104121232901	USGS			54.17	2	2013-03-28 17:14 UTC	2013-03-28	09:14	PST	m	2013-03-28 09:14		S	USGS	S	Y
415104121232901	415104121232901	USGS			52.33	2	2013-07-09 18:11 UTC	2013-07-09	10:11	PST	m	2013-07-09 10:11		S	USGS	S	Y
415104121232901	415104121232901	USGS			53.84	2	2013-10-22 18:48 UTC	2013-10-22	10:48	PST	m	2013-10-22 10:48		S	USGS	S	Y
415104121232901	415104121232901	USGS			54.40	2	2014-01-08 18:53 UTC	2014-01-08	10:53	PST	m	2014-01-08 10:53		S	USGS	S	Y
415104121232901	415104121232901	USGS			55.02	2	2014-04-07 18:36 UTC	2014-04-07	10:36	PST	m	2014-04-07 10:36		S	USGS	S	Y
415104121232901	415104121232901	USGS			55.42	2	2014-07-09 16:53 UTC	2014-07-09	08:53	PST	m	2014-07-09 08:53		S	USGS	S	Y
415104121232901	415104121232901	USGS			54.85	2	2014-10-02 17:35 UTC	2014-10-02	09:35	PST	m	2014-10-02 09:35		S	USGS	S	Y
415104121232901	415104121232901	USGS			55.13	2	2015-01-07 18:01 UTC	2015-01-07	10:01	PST	m	2015-01-07 10:01		S	USGS	S	Y
415104121232901	415104121232901	USGS			55.61	2	2015-04-02 17:16 UTC	2015-04-02	09:16	PST	m	2015-04-02 09:16		S	USGS	S	Y
415104121232901	415104121232901	USGS			52.39	2	2015-07-08 17:37 UTC	2015-07-08	09:37	PST	m	2015-07-08 09:37		S	USGS	S	Y
415104121232901	415104121232901	USGS			53.43	2	2015-10-07 17:06 UTC	2015-10-07	09:06	PST	m	2015-10-07 09:06		S	USGS	S	Y
415104121232901	415104121232901	USGS			55.34	2	2016-01-06 20:08 UTC	2016-01-06	12:08	PST	m	2016-01-06 12:08		S	USGS	S	Y
415104121232901	415104121232901	USGS			55.78	2	2016-04-06 17:37 UTC	2016-04-06	09:37	PST	m	2016-04-06 09:37		S	USGS	S	Y
415104121232901	415104121232901	USGS			54.08	2	2016-07-07 20:44 UTC	2016-07-07	12:44	PST	m	2016-07-07 12:44		S	USGS	S	Y
415104121232901	415104121232901	USGS			51.06	2	2016-10-05 22:19 UTC	2016-10-05	14:19	PST	m	2016-10-05 14:19		S	USGS	S	Y
415104121232901	415104121232901	USGS			55.30	2	2017-01-12 19:28 UTC	2017-01-12	11:28	PST	m	2017-01-12 11:28		S	USGS	S	Y
415104121232901	415104121232901	USGS			55.89	2	2017-04-05 18:29 UTC	2017-04-05	10:29	PST	m	2017-04-05 10:29		S	USGS	S	Y
415104121232901	415104121232901	USGS			50.77	2	2017-07-11 18:50 UTC	2017-07-11	10:50	PST	m	2017-07-11 10:50		S	USGS	S	Y
415104121232901	415104121232901	USGS			50.45	2	2017-10-03 20:15 UTC	2017-10-03	12:15	PST	m	2017-10-03 12:15		S	USGS	S	Y
415104121232901	415104121232901	USGS			54.37	2	2018-01-09 20:18 UTC	2018-01-09	12:18	PST	m	2018-01-09 12:18		S	USGS	S	Y
415104121232901	415104121232901	USGS			55.24	2	2018-04-03 19:04 UTC	2018-04-03	11:04	PST	m	2018-04-03 11:04		S	USGS	S	Y
415104121232901	415104121232901	USGS			51.97	2	2018-07-10 20:36 UTC	2018-07-10	12:36	PST	m	2018-07-10 12:36		S	USGS	S	Y
415104121232901	415104121232901	USGS			52.60	2	2018-10-02 19:15 UTC	2018-10-02	11:15	PST	m	2018-10-02 11:15		S	USGS	S	Y
415104121232901	415104121232901	USGS			54.31	2	2019-01-29 20:04 UTC	2019-01-29	12:04	PST	m	2019-01-29 12:04		S	USGS	S	Y
415104121232901	415104121232901	USGS			54.70	2	2019-04-02 19:59 UTC	2019-04-02	11:59	PST	m	2019-04-02 11:59		S	USGS	S	Y
415104121232901	415104121232901	USGS			47.70	2	2019-07-09 20:48 UTC	2019-07-09	12:48	PST	m	2019-07-09 12:48		S	USGS	S	Y
415104121232901	415104121232901	USGS			49.41	2	2019-10-08 20:26 UTC	2019-10-08	12:26	PST	m	2019-10-08 12:26		S	USGS	S	Y
415104121232901	415104121232901	USGS			52.08	2	2020-01-07 20:52 UTC	2020-01-07	12:52	PST	m	2020-01-07 12:52		S	USGS	S	Y
415104121232901	415104121232901	USGS			49.38	2	2020-07-07 19:05 UTC	2020-07-07	11:05	PST	m	2020-07-07 11:05		S	USGS	S	Y
415104121232901	415104121232901	USGS			52.54	2	2020-10-06 19:11 UTC	2020-10-06	11:11	PST	m	2020-10-06 11:11		S	USGS	S	Y
415104121232901	415104121232901	USGS			54.87	2	2021-01-06 18:29 UTC	2021-01-06	10:29	PST	m	2021-01-06 10:29		S	USGS	S	Y
415104121232901	415104121232901	USGS			55.67	2	2021-04-09 18:09 UTC	2021-04-09	10:09	PST	m	2021-04-09 10:09		S	USGS	S	Y
415104121232901	415104121232901	USGS			56.90	2	2021-07-13 18:03 UTC	2021-07-13	10:03	PST	m	2021-07-13 10:03		S	USGS	S	Y
415104121232901	415104121232901	USGS			56.56	2	2021-10-05 18:03 UTC	2021-10-05	10:03	PST	m	2021-10-05 10:03		S	USGS	S	Y
415104121232901	415104121232901	USGS			57.10	2	2022-01-11 19:01 UTC	2022-01-11	11:01	PST	m	2022-01-11 11:01		S	USGS	S	Y
415104121232901	415104121232901	USGS			57.58	2	2022-04-05 18:52 UTC	2022-04-05	10:52	PST	m	2022-04-05 10:52		S	USGS	S	Y
415104121232901	415104121232901	USGS			57.84	2	2022-07-12 18:12 UTC	2022-07-12	10:12	PST	m	2022-07-12 10:12		S	USGS	S	Y
415104121232901	415104121232901	USGS			57.47	2	2022-10-18 18:26 UTC	2022-10-18	10:26	PST	m	2022-10-18 10:26		S	USGS	S	Y
415104121232901	415104121232901	USGS			57.60	2	2023-01-10 19:22 UTC	2023-01-10	11:22	PST	m	2023-01-10 11:22		S	USGS	S	Y
415104121232901	415104121232901	USGS			57.52	2	2023-04-07 18:10 UTC	2023-04-07	10:10	PST	m	2023-04-07 10:10		S	USGS	S	Y
415104121232901	415104121232901	USGS			56.39	2	2023-07-11 18:35 UTC	2023-07-11	10:35	PST	m	2023-07-11 10:35		S	USGS	S	Y
415104121232901	415104121232901	USGS			54.45	2	2023-10-03 18:09 UTC	2023-10-03	10:09	PST	m	2023-10-03 10:09		S	USGS	S	Y
415312121403201	415312121403201	USGS			130.00	1	1980-05-05 12:00 UTC	1980-05-05			D	1980-05-05		L	USGS	S	Y
415312121403201	415312121403201	USGS			130.91	2	2000-08-16 20:58 UTC	2000-08-16	12:58	PST	m	2000-08-16 12:58		V	USGS	S	Y
415312121403201	415312121403201	USGS			126.97	2	2001-04-06 17:28 UTC	2001-04-06	09:28	PST	m	2001-04-06 09:28		V	USGS	S	Y
415312121403201	415312121403201	USGS			128.14	2	2001-07-18 19:57 UTC	2001-07-18	11:57	PST	m	2001-07-18 11:57		V	USGS	S	Y
415312121403201	415312121403201	USGS			127.50	2	2001-10-19 17:34 UTC	2001-10-19	09:34	PST	m	2001-10-19 09:34		V	USGS	S	Y
415312121403201	415312121403201	USGS			127.61	2	2001-11-08 21:21 UTC	2001-11-08	13:21	PST	m	2001-11-08 13:21		V	USGS	S	Y
415312121403201	415312121403201	USGS			126.84	2	2002-04-03 00:37 UTC	2002-04-02	16:37	PST	m	2002-04-02 16:37		V	USGS	S	Y
415312121403201	415312121403201	USGS			149.62	2	2002-07-09 23:48 UTC	2002-07-09	15:48	PST	m	2002-07-09 15:48	P	V	USGS	S	N
415312121403201	415312121403201	USGS			127.65	2	2002-10-09 17:30 UTC	2002-10-09	09:30	PST	m	2002-10-09 09:30		V	USGS	S	Y
415312121403201	415312121403201	USGS			126.78	2	2003-01-08 23:02 UTC	2003-01-08	15:02	PST	m	2003-01-08 15:02		V	USGS	S	Y
415312121403201	415312121403201	USGS			126.16	2	2003-04-10 16:28 UTC	2003-04-10	08:28	PST	m	2003-04-10 08:28		V	USGS	S	Y
415312121403201	415312121403201	USGS			130.09	2	2003-07-18 15:01 UTC	2003-07-18	07:01	PST	m	2003-07-18 07:01		V	USGS	S	Y
415312121403201	415312121403201	USGS			128.13	2	2003-10-10 16:20 UTC	2003-10-10	08:20	PST	m	2003-10-10 08:20		V	USGS	S	Y
415312121403201	415312121403201	USGS			127.08	2	2004-01-06 21:37 UTC	2004-01-06	13:37	PST	m	2004-01-06 13:37		V	USGS	S	Y
415312121403201	415312121403201	USGS			126.24	2	2004-04-28 20:15 UTC	2004-04-28	12:15	PST	m	2004-04-28 12:15		V	USGS	S	Y
415312121403201	415312121403201	USGS			131.75	2	2004-07-10 00:02 UTC	2004-07-09	16:02	PST	m	2004-07-09 16:02		V	USGS	S	Y
415312121403201	415312121403201	USGS			127.98	2	2004-10-06 21:45 UTC	2004-10-06	13:45	PST	m	2004-10-06 13:45		V	USGS	S	Y
415312121403201	415312121403201	USGS			126.86	2	2005-01-04 22:39 UTC	2005-01-04	14:39	PST	m	2005-01-04 14:39		V	USGS	S	Y
415312121403201	415312121403201	USGS			126.44	2	2005-04-04 23:36 UTC	2005-04-04	15:36	PST	m	2005-04-04 15:36		V	USGS	S	Y
415312121403201	415312121403201	USGS			209.85	2	2005-07-13 18:12 UTC	2005-07-13	10:12	PST	m	2005-07-13 10:12		V	USGS	S	Y
415312121403201	415312121403201	USGS			128.25	2	2005-10-04 19:03 UTC	2005-10-04	11:03	PST	m	2005-10-04 11:03		V	USGS	S	Y
415312121403201	415312121403201	USGS			126.74	2	2006-01-10 21:00 UTC	2006-01-10	13:00	PST	m	2006-01-10 13:00		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.95	2	2006-04-04 21:07 UTC	2006-04-04	13:07	PST	m	2006-04-04 13:07		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.62	2	2006-07-11 21:32 UTC	2006-07-11	13:32	PST	m	2006-07-11 13:32		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.49	2	2006-10-17 21:10 UTC	2006-10-17	13:10	PST	m	2006-10-17 13:10		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.15	2	2007-01-09 22:09 UTC	2007-01-09	14:09	PST	m	2007-01-09 14:09		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.89	2	2007-04-03 21:13 UTC	2007-04-03	13:13	PST	m	2007-04-03 13:13		V	USGS	S	Y
415312121403201	415312121403201	USGS			130.61	2	2007-07-10 17:10 UTC	2007-07-10	09:10	PST	m	2007-07-10 09:10		V	USGS	S	Y
415312121403201	415312121403201	USGS			126.69	2	2007-10-02 22:13 UTC	2007-10-02	14:13	PST	m	2007-10-02 14:13		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.35	2	2008-01-08 21:15 UTC	2008-01-08	13:15	PST	m	2008-01-08 13:15		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.80	2	2008-04-08 21:43 UTC	2008-04-08	13:43	PST	m	2008-04-08 13:43		V	USGS	S	Y
415312121403201	415312121403201	USGS			211.24	2	2008-07-08 22:03 UTC	2008-07-08	14:03	PST	m	2008-07-08 14:03	P	V	USGS	S	N
415312121403201	415312121403201	USGS			126.31	2	2008-10-07 20:45 UTC	2008-10-07	12:45	PST	m	2008-10-07 12:45		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.26	2	2009-01-06 23:00 UTC	2009-01-06	15:00	PST	m	2009-01-06 15:00		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.39	2	2009-04-07 21:19 UTC	2009-04-07	13:19	PST	m	2009-04-07 13:19		V	USGS	S	Y
415312121403201	415312121403201	USGS			243.25	2	2009-07-07 21:31 UTC	2009-07-07	13:31	PST	m	2009-07-07 13:31		V	USGS	S	Y
415312121403201	415312121403201	USGS			136.50	2	2009-10-06 21:08 UTC	2009-10-06	13:08	PST	m	2009-10-06 13:08		V	USGS	S	Y
415312121403201	415312121403201	USGS			128.40	2	2010-01-12 22:00 UTC	2010-01-12	14:00	PST	m	2010-01-12 14:00		V	USGS	S	Y
415312121403201	415312121403201	USGS			127.59	2	2010-04-06 21:51 UTC	2010-04-06	13:51	PST	m	2010-04-06 13:51		V	USGS	S	Y
415312121403201	415312121403201	USGS			133.16	2	2010-07-13 21:10 UTC	2010-07-13	13:10	PST	m	2010-07-13 13:10		V	USGS	S	Y
415312121403201	415312121403201	USGS			128.17	2	2010-10-05 21:27 UTC	2010-10-05	13:27	PST	m	2010-10-05 13:27		V	USGS	S	Y
415312121403201	415312121403201	USGS			126.60	2	2011-01-11 22:32 UTC	2011-01-11	14:32	PST	m	2011-01-11 14:32		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.85	2	2011-04-05 21:28 UTC	2011-04-05	13:28	PST	m	2011-04-05 13:28		V	USGS	S	Y
415312121403201	415312121403201	USGS			202.38	2	2011-07-19 18:23 UTC	2011-07-19	10:23	PST	m	2011-07-19 10:23		V	USGS	S	Y
415312121403201	415312121403201	USGS			127.08	2	2011-10-05 17:11 UTC	2011-10-05	09:11	PST	m	2011-10-05 09:11		V	USGS	S	Y
415312121403201	415312121403201	USGS			126.12	2	2012-01-10 23:06 UTC	2012-01-10	15:06	PST	m	2012-01-10 15:06		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.46	2	2012-04-07 17:57 UTC	2012-04-07	09:57	PST	m	2012-04-07 09:57		V	USGS	S	Y
415312121403201	415312121403201	USGS			128.10	2	2012-07-10 19:05 UTC	2012-07-10	11:05	PST	m	2012-07-10 11:05		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.93	2	2012-10-04 19:49 UTC	2012-10-04	11:49	PST	m	2012-10-04 11:49		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.77	2	2013-01-10 20:33 UTC	2013-01-10	12:33	PST	m	2013-01-10 12:33		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.56	2	2013-04-01 19:23 UTC	2013-04-01	11:23	PST	m	2013-04-01 11:23		V	USGS	S	Y
415312121403201	415312121403201	USGS			129.57	2	2013-07-10 20:32 UTC	2013-07-10	12:32	PST	m	2013-07-10 12:32		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.68	2	2013-10-24 20:13 UTC	2013-10-24	12:13	PST	m	2013-10-24 12:13		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.95	2	2014-01-10 19:54 UTC	2014-01-10	11:54	PST	m	2014-01-10 11:54		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.34	2	2014-04-04 18:37 UTC	2014-04-04	10:37	PST	m	2014-04-04 10:37		V	USGS	S	Y
415312121403201	415312121403201	USGS			127.23	2	2014-07-15 18:26 UTC	2014-07-15	10:26	PST	m	2014-07-15 10:26		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.38	2	2014-10-06 18:30 UTC	2014-10-06	10:30	PST	m	2014-10-06 10:30		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.31	2	2015-01-09 20:08 UTC	2015-01-09	12:08	PST	m	2015-01-09 12:08		V	USGS	S	Y
415312121403201	415312121403201	USGS			123.72	2	2015-04-06 18:58 UTC	2015-04-06	10:58	PST	m	2015-04-06 10:58		V	USGS	S	Y
415312121403201	415312121403201	USGS			235.89	2	2015-07-10 19:02 UTC	2015-07-10	11:02	PST	m	2015-07-10 11:02	P	V	USGS	S	N
415312121403201	415312121403201	USGS			126.59	2	2015-10-09 18:59 UTC	2015-10-09	10:59	PST	m	2015-10-09 10:59		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.25	2	2016-01-08 20:17 UTC	2016-01-08	12:17	PST	m	2016-01-08 12:17		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.25	2	2016-04-08 19:06 UTC	2016-04-08	11:06	PST	m	2016-04-08 11:06		V	USGS	S	Y
415312121403201	415312121403201	USGS			132.09	2	2016-07-11 19:04 UTC	2016-07-11	11:04	PST	m	2016-07-11 11:04		V	USGS	S	Y
415312121403201	415312121403201	USGS			126.30	2	2016-10-07 18:54 UTC	2016-10-07	10:54	PST	m	2016-10-07 10:54		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.44	2	2017-01-13 20:41 UTC	2017-01-13	12:41	PST	m	2017-01-13 12:41		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.11	2	2017-04-07 18:25 UTC	2017-04-07	10:25	PST	m	2017-04-07 10:25		V	USGS	S	Y
415312121403201	415312121403201	USGS			131.15	2	2017-07-11 20:01 UTC	2017-07-11	12:01	PST	m	2017-07-11 12:01		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.96	2	2017-10-03 18:50 UTC	2017-10-03	10:50	PST	m	2017-10-03 10:50		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.40	2	2018-01-09 20:07 UTC	2018-01-09	12:07	PST	m	2018-01-09 12:07		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.16	2	2018-04-03 19:37 UTC	2018-04-03	11:37	PST	m	2018-04-03 11:37		V	USGS	S	Y
415312121403201	415312121403201	USGS			130.40	2	2018-07-10 20:48 UTC	2018-07-10	12:48	PST	m	2018-07-10 12:48		V	USGS	S	Y
415312121403201	415312121403201	USGS			125.99	2	2018-10-02 19:53 UTC	2018-10-02	11:53	PST	m	2018-10-02 11:53		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.67	2	2019-01-29 20:26 UTC	2019-01-29	12:26	PST	m	2019-01-29 12:26		V	USGS	S	Y
415312121403201	415312121403201	USGS			124.03	2	2019-04-02 22:11 UTC	2019-04-02	14:11	PST	m	2019-04-02 14:11		V	USGS	S	Y
